"from_year","to_year","level","from_code","to_code","to_code_all","source_pair"
"2002","2011","L","52","54","54","2002_2011"
"2002","2011","L","53","54","54","2002_2011"
"2002","2011","L","53","55","55","2002_2011"
"2002","2011","L","54","55","55","2002_2011"
"2002","2011","L","55","56","56","2002_2011"
"2002","2011","L","56","57","57","2002_2011"
"2002","2011","L","57","58","58","2002_2011"
"2002","2011","L","58","59","59","2002_2011"
"2002","2011","L","59","60","60","2002_2011"
"2002","2011","L","60","63","63","2002_2011"
"2002","2011","L","60","64","64","2002_2011"
"2002","2011","L","61","65","65","2002_2011"
"2002","2011","L","61","80","80","2002_2011"
"2002","2011","L","61","89","89","2002_2011"
"2002","2011","L","62","65","65","2002_2011"
"2002","2011","L","63","51","51","2002_2011"
"2002","2011","L","65","52","52","2002_2011"
"2002","2011","L","66","61","61","2002_2011"
"2002","2011","L","67","62","62","2002_2011"
"2002","2011","L","68","66","66","2002_2011"
"2002","2011","L","69","67","67","2002_2011"
"2002","2011","L","70","68","68","2002_2011"
"2002","2011","L","71","66","66","2002_2011"
"2002","2011","L","71","69","69","2002_2011"
"2002","2011","L","72","70","70","2002_2011"
"2002","2011","L","73","71","71","2002_2011"
"2002","2011","L","74","65","65","2002_2011"
"2002","2011","L","74","67","67","2002_2011"
"2002","2011","L","74","69","69","2002_2011"
"2002","2011","L","74","72","72","2002_2011"
"2002","2011","L","74","89","89","2002_2011"
"2002","2011","L","75","73","73","2002_2011"
"2002","2011","L","76","74","74","2002_2011"
"2002","2011","L","77","75","75","2002_2011"
"2002","2011","L","78","74","74","2002_2011"
"2002","2011","L","79","76","76","2002_2011"
"2002","2011","L","80","77","77","2002_2011"
"2002","2011","L","80","78","78","2002_2011"
"2002","2011","L","81","78","78","2002_2011"
"2002","2011","L","82","74","74","2002_2011"
"2002","2011","L","82","79","79","2002_2011"
"2002","2011","L","83","80","80","2002_2011"
"2002","2011","L","83","81","81","2002_2011"
"2002","2011","L","84","82","82","2002_2011"
"2002","2011","L","85","83","83","2002_2011"
"2002","2011","L","86","93","93","2002_2011"
"2002","2011","L","87","84","84","2002_2011"
"2002","2011","L","88","85","85","2002_2011"
"2002","2011","L","89","86","86","2002_2011"
"2002","2011","L","90","87","87","2002_2011"
"2002","2011","L","90","89","89","2002_2011"
"2002","2011","L","91","82","82","2002_2011"
"2002","2011","L","91","88","88","2002_2011"
"2002","2011","L","91","89","89","2002_2011"
"2002","2011","L","92","88","88","2002_2011"
"2002","2011","L","92","89","89","2002_2011"
"2002","2011","L","93","90","90","2002_2011"
"2002","2011","L","94","91","91","2002_2011"
"2002","2011","L","95","92","92","2002_2011"
"2002","2011","L","96","94","94","2002_2011"
"2002","2011","L","97","95","95","2002_2011"
"2002","2011","L","98","96","96","2002_2011"
"2002","2011","M","011","011","011","2002_2011"
"2002","2011","M","011","012","012","2002_2011"
"2002","2011","M","011","013","013","2002_2011"
"2002","2011","M","011","019","019","2002_2011"
"2002","2011","M","012","014","014","2002_2011"
"2002","2011","M","013","015","015","2002_2011"
"2002","2011","M","013","016","015","2002_2011"
"2002","2011","M","013","016","016","2002_2011"
"2002","2011","M","014","017","017","2002_2011"
"2002","2011","M","021","021","021","2002_2011"
"2002","2011","M","021","022","022","2002_2011"
"2002","2011","M","021","023","023","2002_2011"
"2002","2011","M","022","024","024","2002_2011"
"2002","2011","M","023","025","025","2002_2011"
"2002","2011","M","031","031","031","2002_2011"
"2002","2011","M","032","031","031","2002_2011"
"2002","2011","M","033","032","032","2002_2011"
"2002","2011","M","034","033","033","2002_2011"
"2002","2011","M","039","039","039","2002_2011"
"2002","2011","M","041","041","041","2002_2011"
"2002","2011","M","041","042","042","2002_2011"
"2002","2011","M","042","041","041","2002_2011"
"2002","2011","M","042","042","042","2002_2011"
"2002","2011","M","051","051","051","2002_2011"
"2002","2011","M","052","052","052","2002_2011"
"2002","2011","M","053","053","053","2002_2011"
"2002","2011","M","053","749","749","2002_2011"
"2002","2011","M","054","054","054","2002_2011"
"2002","2011","M","061","061","061","2002_2011"
"2002","2011","M","062","062","062","2002_2011"
"2002","2011","M","069","069","069","2002_2011"
"2002","2011","M","069","111","069","2002_2011"
"2002","2011","M","071","071","071","2002_2011"
"2002","2011","M","071","072","071","2002_2011"
"2002","2011","M","079","112","112","2002_2011"
"2002","2011","M","081","081","081","2002_2011"
"2002","2011","M","089","082","082","2002_2011"
"2002","2011","M","089","089","082","2002_2011"
"2002","2011","M","091","091","091","2002_2011"
"2002","2011","M","092","092","092","2002_2011"
"2002","2011","M","093","093","093","2002_2011"
"2002","2011","M","101","101","101","2002_2011"
"2002","2011","M","102","102","102","2002_2011"
"2002","2011","M","103","103","103","2002_2011"
"2002","2011","M","109","109","109","2002_2011"
"2002","2011","M","110","119","119","2002_2011"
"2002","2011","M","110","120","119","2002_2011"
"2002","2011","M","131","131","131","2002_2011"
"2002","2011","M","132","132","132","2002_2011"
"2002","2011","M","133","133","133","2002_2011"
"2002","2011","M","134","134","134","2002_2011"
"2002","2011","M","135","132","132","2002_2011"
"2002","2011","M","135","135","135","2002_2011"
"2002","2011","M","135","135","132","2002_2011"
"2002","2011","M","136","136","136","2002_2011"
"2002","2011","M","137","137","137","2002_2011"
"2002","2011","M","139","139","139","2002_2011"
"2002","2011","M","141","141","141","2002_2011"
"2002","2011","M","142","142","142","2002_2011"
"2002","2011","M","143","143","143","2002_2011"
"2002","2011","M","144","144","144","2002_2011"
"2002","2011","M","145","145","145","2002_2011"
"2002","2011","M","146","146","146","2002_2011"
"2002","2011","M","149","149","149","2002_2011"
"2002","2011","M","151","151","151","2002_2011"
"2002","2011","M","152","151","151","2002_2011"
"2002","2011","M","153","152","152","2002_2011"
"2002","2011","M","154","153","153","2002_2011"
"2002","2011","M","161","161","161","2002_2011"
"2002","2011","M","162","162","162","2002_2011"
"2002","2011","M","169","169","169","2002_2011"
"2002","2011","M","171","171","171","2002_2011"
"2002","2011","M","172","172","172","2002_2011"
"2002","2011","M","173","173","173","2002_2011"
"2002","2011","M","174","174","174","2002_2011"
"2002","2011","M","174","175","174","2002_2011"
"2002","2011","M","175","177","177","2002_2011"
"2002","2011","M","175","178","178","2002_2011"
"2002","2011","M","175","178","177","2002_2011"
"2002","2011","M","175","183","177","2002_2011"
"2002","2011","M","176","176","176","2002_2011"
"2002","2011","M","176","182","176","2002_2011"
"2002","2011","M","176","183","176","2002_2011"
"2002","2011","M","181","181","181","2002_2011"
"2002","2011","M","182","195","195","2002_2011"
"2002","2011","M","183","183","183","2002_2011"
"2002","2011","M","191","191","191","2002_2011"
"2002","2011","M","192","192","192","2002_2011"
"2002","2011","M","192","195","195","2002_2011"
"2002","2011","M","193","193","193","2002_2011"
"2002","2011","M","194","194","194","2002_2011"
"2002","2011","M","201","201","201","2002_2011"
"2002","2011","M","202","201","201","2002_2011"
"2002","2011","M","202","202","202","2002_2011"
"2002","2011","M","202","202","201","2002_2011"
"2002","2011","M","203","203","203","2002_2011"
"2002","2011","M","204","204","204","2002_2011"
"2002","2011","M","211","211","211","2002_2011"
"2002","2011","M","212","212","212","2002_2011"
"2002","2011","M","213","213","213","2002_2011"
"2002","2011","M","214","214","214","2002_2011"
"2002","2011","M","219","219","219","2002_2011"
"2002","2011","M","221","221","221","2002_2011"
"2002","2011","M","222","222","222","2002_2011"
"2002","2011","M","223","223","223","2002_2011"
"2002","2011","M","231","231","231","2002_2011"
"2002","2011","M","232","232","232","2002_2011"
"2002","2011","M","233","233","233","2002_2011"
"2002","2011","M","241","241","241","2002_2011"
"2002","2011","M","242","244","244","2002_2011"
"2002","2011","M","243","242","242","2002_2011"
"2002","2011","M","244","245","245","2002_2011"
"2002","2011","M","245","246","246","2002_2011"
"2002","2011","M","251","251","251","2002_2011"
"2002","2011","M","252","252","252","2002_2011"
"2002","2011","M","253","253","253","2002_2011"
"2002","2011","M","261","261","261","2002_2011"
"2002","2011","M","262","262","262","2002_2011"
"2002","2011","M","263","263","263","2002_2011"
"2002","2011","M","264","264","264","2002_2011"
"2002","2011","M","265","265","265","2002_2011"
"2002","2011","M","266","265","265","2002_2011"
"2002","2011","M","266","266","266","2002_2011"
"2002","2011","M","266","266","265","2002_2011"
"2002","2011","M","266","267","267","2002_2011"
"2002","2011","M","266","268","265","2002_2011"
"2002","2011","M","267","268","268","2002_2011"
"2002","2011","M","271","271","271","2002_2011"
"2002","2011","M","272","272","272","2002_2011"
"2002","2011","M","273","273","273","2002_2011"
"2002","2011","M","274","274","274","2002_2011"
"2002","2011","M","275","275","275","2002_2011"
"2002","2011","M","276","276","276","2002_2011"
"2002","2011","M","277","277","277","2002_2011"
"2002","2011","M","281","281","281","2002_2011"
"2002","2011","M","282","282","282","2002_2011"
"2002","2011","M","291","291","291","2002_2011"
"2002","2011","M","292","291","291","2002_2011"
"2002","2011","M","293","291","291","2002_2011"
"2002","2011","M","294","291","291","2002_2011"
"2002","2011","M","295","291","291","2002_2011"
"2002","2011","M","296","195","195","2002_2011"
"2002","2011","M","299","291","291","2002_2011"
"2002","2011","M","301","292","292","2002_2011"
"2002","2011","M","302","292","292","2002_2011"
"2002","2011","M","303","292","292","2002_2011"
"2002","2011","M","304","292","292","2002_2011"
"2002","2011","M","305","292","292","2002_2011"
"2002","2011","M","306","292","292","2002_2011"
"2002","2011","M","307","292","292","2002_2011"
"2002","2011","M","308","195","195","2002_2011"
"2002","2011","M","308","292","292","2002_2011"
"2002","2011","M","309","292","292","2002_2011"
"2002","2011","M","311","301","301","2002_2011"
"2002","2011","M","312","302","302","2002_2011"
"2002","2011","M","313","303","303","2002_2011"
"2002","2011","M","314","304","304","2002_2011"
"2002","2011","M","314","305","304","2002_2011"
"2002","2011","M","314","305","305","2002_2011"
"2002","2011","M","314","306","306","2002_2011"
"2002","2011","M","315","307","307","2002_2011"
"2002","2011","M","316","308","308","2002_2011"
"2002","2011","M","319","309","309","2002_2011"
"2002","2011","M","321","311","311","2002_2011"
"2002","2011","M","322","312","312","2002_2011"
"2002","2011","M","323","314","314","2002_2011"
"2002","2011","M","324","315","315","2002_2011"
"2002","2011","M","331","321","321","2002_2011"
"2002","2011","M","331","325","321","2002_2011"
"2002","2011","M","332","322","322","2002_2011"
"2002","2011","M","332","325","322","2002_2011"
"2002","2011","M","333","323","323","2002_2011"
"2002","2011","M","333","325","323","2002_2011"
"2002","2011","M","334","324","324","2002_2011"
"2002","2011","M","335","326","326","2002_2011"
"2002","2011","M","341","331","331","2002_2011"
"2002","2011","M","341","431","331","2002_2011"
"2002","2011","M","342","332","332","2002_2011"
"2002","2011","M","343","333","333","2002_2011"
"2002","2011","M","343","431","333","2002_2011"
"2002","2011","M","344","334","334","2002_2011"
"2002","2011","M","345","335","335","2002_2011"
"2002","2011","M","345","337","335","2002_2011"
"2002","2011","M","346","336","336","2002_2011"
"2002","2011","M","347","337","337","2002_2011"
"2002","2011","M","348","338","338","2002_2011"
"2002","2011","M","349","339","339","2002_2011"
"2002","2011","M","351","341","341","2002_2011"
"2002","2011","M","352","342","342","2002_2011"
"2002","2011","M","353","343","343","2002_2011"
"2002","2011","M","354","344","344","2002_2011"
"2002","2011","M","355","345","345","2002_2011"
"2002","2011","M","356","346","346","2002_2011"
"2002","2011","M","357","346","346","2002_2011"
"2002","2011","M","357","349","349","2002_2011"
"2002","2011","M","358","348","348","2002_2011"
"2002","2011","M","358","432","348","2002_2011"
"2002","2011","M","358","439","348","2002_2011"
"2002","2011","M","359","313","313","2002_2011"
"2002","2011","M","359","339","339","2002_2011"
"2002","2011","M","361","351","351","2002_2011"
"2002","2011","M","362","352","352","2002_2011"
"2002","2011","M","363","353","353","2002_2011"
"2002","2011","M","364","354","354","2002_2011"
"2002","2011","M","365","355","355","2002_2011"
"2002","2011","M","366","339","339","2002_2011"
"2002","2011","M","366","356","356","2002_2011"
"2002","2011","M","366","374","374","2002_2011"
"2002","2011","M","367","357","357","2002_2011"
"2002","2011","M","367","433","357","2002_2011"
"2002","2011","M","368","358","358","2002_2011"
"2002","2011","M","368","433","358","2002_2011"
"2002","2011","M","369","359","359","2002_2011"
"2002","2011","M","369","389","359","2002_2011"
"2002","2011","M","369","433","359","2002_2011"
"2002","2011","M","371","371","371","2002_2011"
"2002","2011","M","371","372","371","2002_2011"
"2002","2011","M","371","389","371","2002_2011"
"2002","2011","M","371","434","371","2002_2011"
"2002","2011","M","372","361","361","2002_2011"
"2002","2011","M","372","362","362","2002_2011"
"2002","2011","M","372","363","361","2002_2011"
"2002","2011","M","372","364","364","2002_2011"
"2002","2011","M","372","365","365","2002_2011"
"2002","2011","M","372","366","366","2002_2011"
"2002","2011","M","372","801","801","2002_2011"
"2002","2011","M","373","375","375","2002_2011"
"2002","2011","M","374","376","376","2002_2011"
"2002","2011","M","374","377","376","2002_2011"
"2002","2011","M","375","351","351","2002_2011"
"2002","2011","M","375","373","373","2002_2011"
"2002","2011","M","375","373","351","2002_2011"
"2002","2011","M","375","434","373","2002_2011"
"2002","2011","M","376","374","374","2002_2011"
"2002","2011","M","376","434","374","2002_2011"
"2002","2011","M","379","339","339","2002_2011"
"2002","2011","M","379","377","377","2002_2011"
"2002","2011","M","379","379","379","2002_2011"
"2002","2011","M","379","379","377","2002_2011"
"2002","2011","M","379","434","377","2002_2011"
"2002","2011","M","391","381","381","2002_2011"
"2002","2011","M","392","382","382","2002_2011"
"2002","2011","M","393","383","383","2002_2011"
"2002","2011","M","394","384","384","2002_2011"
"2002","2011","M","395","385","385","2002_2011"
"2002","2011","M","396","386","386","2002_2011"
"2002","2011","M","397","387","387","2002_2011"
"2002","2011","M","399","387","387","2002_2011"
"2002","2011","M","399","389","387","2002_2011"
"2002","2011","M","399","389","389","2002_2011"
"2002","2011","M","399","435","389","2002_2011"
"2002","2011","M","401","392","392","2002_2011"
"2002","2011","M","402","394","394","2002_2011"
"2002","2011","M","403","393","393","2002_2011"
"2002","2011","M","404","391","391","2002_2011"
"2002","2011","M","405","396","396","2002_2011"
"2002","2011","M","406","397","397","2002_2011"
"2002","2011","M","407","395","395","2002_2011"
"2002","2011","M","409","399","399","2002_2011"
"2002","2011","M","411","401","401","2002_2011"
"2002","2011","M","412","402","402","2002_2011"
"2002","2011","M","413","403","403","2002_2011"
"2002","2011","M","414","404","404","2002_2011"
"2002","2011","M","415","347","347","2002_2011"
"2002","2011","M","419","409","409","2002_2011"
"2002","2011","M","419","436","409","2002_2011"
"2002","2011","M","421","243","243","2002_2011"
"2002","2011","M","422","305","305","2002_2011"
"2002","2011","M","422","411","411","2002_2011"
"2002","2011","M","423","412","412","2002_2011"
"2002","2011","M","424","413","413","2002_2011"
"2002","2011","M","429","419","419","2002_2011"
"2002","2011","M","431","421","421","2002_2011"
"2002","2011","M","432","422","422","2002_2011"
"2002","2011","M","441","441","441","2002_2011"
"2002","2011","M","442","442","442","2002_2011"
"2002","2011","M","443","443","443","2002_2011"
"2002","2011","M","450","450","450","2002_2011"
"2002","2011","M","461","461","461","2002_2011"
"2002","2011","M","462","462","462","2002_2011"
"2002","2011","M","469","469","469","2002_2011"
"2002","2011","M","471","470","470","2002_2011"
"2002","2011","M","472","481","481","2002_2011"
"2002","2011","M","472","482","482","2002_2011"
"2002","2011","M","472","483","482","2002_2011"
"2002","2011","M","472","484","484","2002_2011"
"2002","2011","M","472","485","485","2002_2011"
"2002","2011","M","472","489","489","2002_2011"
"2002","2011","M","480","491","491","2002_2011"
"2002","2011","M","480","492","491","2002_2011"
"2002","2011","M","480","499","491","2002_2011"
"2002","2011","M","490","501","501","2002_2011"
"2002","2011","M","501","502","502","2002_2011"
"2002","2011","M","502","503","503","2002_2011"
"2002","2011","M","509","509","509","2002_2011"
"2002","2011","M","511","531","531","2002_2011"
"2002","2011","M","512","532","532","2002_2011"
"2002","2011","M","513","533","533","2002_2011"
"2002","2011","M","521","542","542","2002_2011"
"2002","2011","M","522","543","543","2002_2011"
"2002","2011","M","523","544","544","2002_2011"
"2002","2011","M","531","541","541","2002_2011"
"2002","2011","M","532","541","541","2002_2011"
"2002","2011","M","533","541","541","2002_2011"
"2002","2011","M","534","551","551","2002_2011"
"2002","2011","M","539","541","541","2002_2011"
"2002","2011","M","541","551","551","2002_2011"
"2002","2011","M","542","552","552","2002_2011"
"2002","2011","M","543","553","553","2002_2011"
"2002","2011","M","551","561","561","2002_2011"
"2002","2011","M","552","562","562","2002_2011"
"2002","2011","M","553","563","563","2002_2011"
"2002","2011","M","560","570","570","2002_2011"
"2002","2011","M","571","581","581","2002_2011"
"2002","2011","M","572","582","582","2002_2011"
"2002","2011","M","581","591","591","2002_2011"
"2002","2011","M","589","599","599","2002_2011"
"2002","2011","M","591","601","601","2002_2011"
"2002","2011","M","591","602","601","2002_2011"
"2002","2011","M","599","602","602","2002_2011"
"2002","2011","M","601","631","631","2002_2011"
"2002","2011","M","601","641","631","2002_2011"
"2002","2011","M","601","649","631","2002_2011"
"2002","2011","M","602","642","642","2002_2011"
"2002","2011","M","603","632","632","2002_2011"
"2002","2011","M","604","633","633","2002_2011"
"2002","2011","M","611","652","652","2002_2011"
"2002","2011","M","611","653","652","2002_2011"
"2002","2011","M","612","654","654","2002_2011"
"2002","2011","M","613","802","802","2002_2011"
"2002","2011","M","619","653","653","2002_2011"
"2002","2011","M","619","659","653","2002_2011"
"2002","2011","M","619","891","653","2002_2011"
"2002","2011","M","621","651","651","2002_2011"
"2002","2011","M","621","655","651","2002_2011"
"2002","2011","M","621","659","651","2002_2011"
"2002","2011","M","629","651","651","2002_2011"
"2002","2011","M","631","511","511","2002_2011"
"2002","2011","M","632","512","512","2002_2011"
"2002","2011","M","633","513","513","2002_2011"
"2002","2011","M","634","514","514","2002_2011"
"2002","2011","M","635","515","515","2002_2011"
"2002","2011","M","636","516","516","2002_2011"
"2002","2011","M","637","513","513","2002_2011"
"2002","2011","M","637","517","517","2002_2011"
"2002","2011","M","638","518","518","2002_2011"
"2002","2011","M","639","519","519","2002_2011"
"2002","2011","M","651","521","521","2002_2011"
"2002","2011","M","652","522","522","2002_2011"
"2002","2011","M","653","523","523","2002_2011"
"2002","2011","M","653","528","523","2002_2011"
"2002","2011","M","654","524","524","2002_2011"
"2002","2011","M","655","525","525","2002_2011"
"2002","2011","M","656","526","526","2002_2011"
"2002","2011","M","657","527","527","2002_2011"
"2002","2011","M","658","528","528","2002_2011"
"2002","2011","M","659","523","523","2002_2011"
"2002","2011","M","659","529","529","2002_2011"
"2002","2011","M","661","611","611","2002_2011"
"2002","2011","M","662","612","612","2002_2011"
"2002","2011","M","669","619","619","2002_2011"
"2002","2011","M","671","621","621","2002_2011"
"2002","2011","M","672","622","622","2002_2011"
"2002","2011","M","673","623","623","2002_2011"
"2002","2011","M","679","629","629","2002_2011"
"2002","2011","M","681","661","661","2002_2011"
"2002","2011","M","681","664","661","2002_2011"
"2002","2011","M","682","662","662","2002_2011"
"2002","2011","M","689","662","662","2002_2011"
"2002","2011","M","691","671","67","2002_2011"
"2002","2011","M","691","672","67","2002_2011"
"2002","2011","M","691","673","67","2002_2011"
"2002","2011","M","692","671","671","2002_2011"
"2002","2011","M","692","672","671","2002_2011"
"2002","2011","M","693","674","674","2002_2011"
"2002","2011","M","694","679","679","2002_2011"
"2002","2011","M","701","681","68","2002_2011"
"2002","2011","M","701","683","68","2002_2011"
"2002","2011","M","701","684","68","2002_2011"
"2002","2011","M","702","681","68","2002_2011"
"2002","2011","M","702","682","68","2002_2011"
"2002","2011","M","702","683","68","2002_2011"
"2002","2011","M","703","685","68","2002_2011"
"2002","2011","M","703","686","68","2002_2011"
"2002","2011","M","703","689","68","2002_2011"
"2002","2011","M","711","691","691","2002_2011"
"2002","2011","M","712","663","663","2002_2011"
"2002","2011","M","713","663","663","2002_2011"
"2002","2011","M","714","662","662","2002_2011"
"2002","2011","M","715","663","663","2002_2011"
"2002","2011","M","719","663","663","2002_2011"
"2002","2011","M","719","693","663","2002_2011"
"2002","2011","M","719","694","663","2002_2011"
"2002","2011","M","719","699","663","2002_2011"
"2002","2011","M","721","701","70","2002_2011"
"2002","2011","M","721","704","70","2002_2011"
"2002","2011","M","722","702","702","2002_2011"
"2002","2011","M","723","703","703","2002_2011"
"2002","2011","M","729","709","709","2002_2011"
"2002","2011","M","731","711","711","2002_2011"
"2002","2011","M","732","712","712","2002_2011"
"2002","2011","M","741","674","67","2002_2011"
"2002","2011","M","741","692","67","2002_2011"
"2002","2011","M","741","721","721","2002_2011"
"2002","2011","M","741","721","67","2002_2011"
"2002","2011","M","742","722","722","2002_2011"
"2002","2011","M","743","723","723","2002_2011"
"2002","2011","M","744","724","724","2002_2011"
"2002","2011","M","745","725","725","2002_2011"
"2002","2011","M","746","726","726","2002_2011"
"2002","2011","M","747","729","729","2002_2011"
"2002","2011","M","748","727","727","2002_2011"
"2002","2011","M","749","659","659","2002_2011"
"2002","2011","M","749","728","728","2002_2011"
"2002","2011","M","749","729","729","2002_2011"
"2002","2011","M","749","729","659","2002_2011"
"2002","2011","M","749","894","659","2002_2011"
"2002","2011","M","751","731","731","2002_2011"
"2002","2011","M","752","732","732","2002_2011"
"2002","2011","M","753","733","733","2002_2011"
"2002","2011","M","754","734","734","2002_2011"
"2002","2011","M","755","735","735","2002_2011"
"2002","2011","M","761","741","741","2002_2011"
"2002","2011","M","762","742","742","2002_2011"
"2002","2011","M","763","743","743","2002_2011"
"2002","2011","M","764","744","744","2002_2011"
"2002","2011","M","765","745","745","2002_2011"
"2002","2011","M","766","746","746","2002_2011"
"2002","2011","M","767","748","748","2002_2011"
"2002","2011","M","769","749","749","2002_2011"
"2002","2011","M","771","751","751","2002_2011"
"2002","2011","M","772","752","752","2002_2011"
"2002","2011","M","779","759","759","2002_2011"
"2002","2011","M","781","747","747","2002_2011"
"2002","2011","M","782","747","747","2002_2011"
"2002","2011","M","783","747","747","2002_2011"
"2002","2011","M","791","761","761","2002_2011"
"2002","2011","M","792","762","762","2002_2011"
"2002","2011","M","792","763","763","2002_2011"
"2002","2011","M","799","764","76","2002_2011"
"2002","2011","M","799","769","76","2002_2011"
"2002","2011","M","801","771","771","2002_2011"
"2002","2011","M","802","772","772","2002_2011"
"2002","2011","M","802","782","782","2002_2011"
"2002","2011","M","802","783","783","2002_2011"
"2002","2011","M","811","781","781","2002_2011"
"2002","2011","M","812","784","784","2002_2011"
"2002","2011","M","813","785","785","2002_2011"
"2002","2011","M","821","791","791","2002_2011"
"2002","2011","M","822","792","792","2002_2011"
"2002","2011","M","823","793","793","2002_2011"
"2002","2011","M","824","794","79","2002_2011"
"2002","2011","M","824","796","79","2002_2011"
"2002","2011","M","825","795","795","2002_2011"
"2002","2011","M","826","797","797","2002_2011"
"2002","2011","M","827","798","798","2002_2011"
"2002","2011","M","828","749","749","2002_2011"
"2002","2011","M","829","799","799","2002_2011"
"2002","2011","M","831","801","801","2002_2011"
"2002","2011","M","831","802","802","2002_2011"
"2002","2011","M","831","803","803","2002_2011"
"2002","2011","M","831","809","809","2002_2011"
"2002","2011","M","832","811","811","2002_2011"
"2002","2011","M","839","819","819","2002_2011"
"2002","2011","M","841","821","821","2002_2011"
"2002","2011","M","842","822","822","2002_2011"
"2002","2011","M","843","823","823","2002_2011"
"2002","2011","M","844","824","824","2002_2011"
"2002","2011","M","849","825","825","2002_2011"
"2002","2011","M","849","829","829","2002_2011"
"2002","2011","M","851","831","831","2002_2011"
"2002","2011","M","852","832","832","2002_2011"
"2002","2011","M","853","833","833","2002_2011"
"2002","2011","M","854","834","834","2002_2011"
"2002","2011","M","855","835","835","2002_2011"
"2002","2011","M","856","836","836","2002_2011"
"2002","2011","M","857","837","837","2002_2011"
"2002","2011","M","859","839","839","2002_2011"
"2002","2011","M","860","930","930","2002_2011"
"2002","2011","M","871","841","841","2002_2011"
"2002","2011","M","872","842","842","2002_2011"
"2002","2011","M","881","851","851","2002_2011"
"2002","2011","M","882","852","852","2002_2011"
"2002","2011","M","891","861","86","2002_2011"
"2002","2011","M","891","866","86","2002_2011"
"2002","2011","M","892","862","86","2002_2011"
"2002","2011","M","892","863","86","2002_2011"
"2002","2011","M","892","864","86","2002_2011"
"2002","2011","M","893","863","86","2002_2011"
"2002","2011","M","893","864","86","2002_2011"
"2002","2011","M","893","865","865","2002_2011"
"2002","2011","M","894","863","86","2002_2011"
"2002","2011","M","894","866","86","2002_2011"
"2002","2011","M","901","871","871","2002_2011"
